City,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text
New Delhi,"Thai, Chinese, North Indian",1500,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good
Noida,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.8,Orange,Average
New Delhi,Asian,850,Indian Rupees(Rs.),No,Yes,No,No,2,4.1,Green,Very Good
New Delhi,"North Indian, Mughlai, South Indian",600,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average
Amritsar,"North Indian, Mughlai",800,Indian Rupees(Rs.),No,No,No,No,3,3.4,Orange,Average
New Delhi,"Lebanese, Mediterranean, Arabian",850,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good
New Delhi,Street Food,200,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good
Faridabad,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average
Noida,"North Indian, Mughlai, Chinese",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,2.5,Orange,Average
New Delhi,"Fast Food, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated
New Delhi,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average
Patna,"North Indian, Chinese",1500,Indian Rupees(Rs.),No,No,No,No,4,3.5,Yellow,Good
New Delhi,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average
New Delhi,Cafe,750,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average
New Delhi,Ice Cream,250,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average
New Delhi,"North Indian, Fast Food",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Gurgaon,Chinese,500,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good
Gurgaon,"North Indian, Chinese, Italian, Continental",1300,Indian Rupees(Rs.),Yes,No,No,No,3,3.4,Orange,Average
New Delhi,"Ice Cream, Street Food",150,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average
New Delhi,Chinese,500,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average
New Delhi,Cafe,650,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average
New Delhi,North Indian,600,Indian Rupees(Rs.),No,Yes,No,No,2,2.9,Orange,Average
Noida,"Mexican, American, Italian",1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.1,Green,Very Good
Noida,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.1,Red,Poor
Gurgaon,"South Indian, Biryani",600,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated
Valdosta,Southern,40,Dollar($),No,No,No,No,3,3.8,Yellow,Good
New Delhi,Ice Cream,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,"Chinese, North Indian, Thai",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good
New Delhi,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good
New Delhi,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Noida,Chinese,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,"Fast Food, Chinese",350,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average
New Delhi,"Bakery, Desserts, Chinese, Fast Food",350,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good
New Delhi,"Mithai, North Indian, South Indian, Chinese, Street Food",600,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average
New Delhi,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,"Japanese, Thai, Italian, Asian",2500,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good
New Delhi,"Bakery, Cafe",1000,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good
Gurgaon,Cafe,700,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good
Noida,Street Food,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good
New Delhi,"North Indian, Mughlai",1400,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.9,Yellow,Good
Gurgaon,"Bakery, Street Food",200,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average
New Delhi,Fast Food,500,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average
New Delhi,"North Indian, Italian, Chinese, Fast Food",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average
Patna,"North Indian, Mughlai, Chinese",800,Indian Rupees(Rs.),No,No,No,No,3,3.4,Orange,Average
Gurgaon,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average
New Delhi,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average
New Delhi,"Cafe, Continental, Italian",1000,Indian Rupees(Rs.),No,Yes,No,No,3,4.4,Green,Very Good
Wellington City,"Vietnamese, Fish and Chips",40,NewZealand($),No,No,No,No,2,4.3,Green,Very Good
New Delhi,"North Indian, Chinese, Tibetan",550,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated
New Delhi,"North Indian, Continental",1000,Indian Rupees(Rs.),Yes,No,No,No,3,3.1,Orange,Average
Noida,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average
Augusta,"Desserts, Sandwich, Southern",10,Dollar($),No,No,No,No,1,3.9,Yellow,Good
New Delhi,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated
New Delhi,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average
New Delhi,"North Indian, Mughlai, Chinese",1300,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.6,Yellow,Good
New Delhi,"North Indian, Street Food",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,Desserts,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average
Coimbatore,Cafe,400,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good
New Delhi,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average
Faridabad,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average
New Delhi,"Ice Cream, Desserts",300,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average
Ludhiana,"Italian, Continental, North Indian, Cafe",1400,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good
Noida,North Indian,600,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average
Middleton Beach,"Bar Food, Modern Australian",30,Dollar($),No,No,No,No,3,3.8,Yellow,Good
Chennai,North Indian,1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.6,Dark Green,Excellent
New Delhi,Fast Food,350,Indian Rupees(Rs.),No,Yes,No,No,1,2.7,Orange,Average
New Delhi,"Chinese, North Indian",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average
Gurgaon,"North Indian, Rajasthani, Asian",700,Indian Rupees(Rs.),No,Yes,No,No,2,4.0,Green,Very Good
Chandigarh,"North Indian, Chinese",1300,Indian Rupees(Rs.),No,No,No,No,3,4.5,Dark Green,Excellent
New Delhi,"Italian, Pizza, Fast Food",1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.1,Orange,Average
New Delhi,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated
Albany,,10,Dollar($),No,No,No,No,1,3.9,Yellow,Good
New Delhi,"North Indian, Chinese, Continental",700,Indian Rupees(Rs.),No,Yes,No,No,2,4.3,Green,Very Good
New Delhi,North Indian,1100,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.7,Yellow,Good
New Delhi,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Kanpur,"North Indian, Mexican, Italian",1500,Indian Rupees(Rs.),No,No,No,No,4,4.3,Green,Very Good
Noida,"Street Food, North Indian",150,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
New Delhi,"North Indian, Mughlai, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good
New Delhi,"Cafe, Italian, Fast Food",600,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good
New Delhi,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average
Noida,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,Cafe,600,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average
New Delhi,North Indian,800,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average
Gurgaon,"Asian, Thai, Chinese",1600,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.1,Green,Very Good
New Delhi,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good
New Delhi,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average
Gurgaon,"Bakery, Desserts, Fast Food",550,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good
New Delhi,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Indore,"Cafe, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good
Faridabad,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good
Ghaziabad,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Gurgaon,"Bakery, Desserts",450,Indian Rupees(Rs.),No,Yes,Yes,No,1,0.0,White,Not rated
Rest of Hawaii,Seafood,30,Dollar($),No,No,No,No,3,4.5,Dark Green,Excellent
Faridabad,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average
New Delhi,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,North Indian,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,"North Indian, Mughlai",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,"Chinese, North Indian",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average
Noida,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Gurgaon,Finger Food,1000,Indian Rupees(Rs.),Yes,No,No,No,3,3.0,Orange,Average
New Delhi,"South Indian, North Indian",500,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average
Noida,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good
Gurgaon,"Fast Food, Burger",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average
New Delhi,"Cafe, Continental, North Indian",3500,Indian Rupees(Rs.),Yes,No,No,No,4,3.6,Yellow,Good
New Delhi,Thai,1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.8,Yellow,Good
Gurgaon,Biryani,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,Kashmiri,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Gurgaon,"Continental, American, Italian, Seafood, North Indian, Cafe",2000,Indian Rupees(Rs.),No,No,No,No,4,4.0,Green,Very Good
Gurgaon,"Chinese, Continental, North Indian",800,Indian Rupees(Rs.),Yes,No,No,No,2,3.1,Orange,Average
New Delhi,"North Indian, Mughlai, Chinese",700,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated
Gurgaon,"North Indian, Mughlai",1000,Indian Rupees(Rs.),No,Yes,No,No,3,2.7,Orange,Average
New Delhi,"Cafe, European",2000,Indian Rupees(Rs.),No,No,No,No,4,4.2,Green,Very Good
New Delhi,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average
New Delhi,"Desserts, Ice Cream",150,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average
New Delhi,"Biryani, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average
New Delhi,Bakery,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,"North Indian, South Indian, Mughlai",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Gurgaon,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated
Faridabad,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good
Dubai,"American, Desserts",270,Emirati Diram(AED),No,No,No,No,3,4.7,Dark Green,Excellent
New Delhi,North Indian,300,Indian Rupees(Rs.),No,Yes,No,No,1,2.8,Orange,Average
New Delhi,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good
S��o Paulo,"Brazilian, Mineira",65,Brazilian Real(R$),No,No,No,No,3,0.0,White,Not rated
New Delhi,"North Indian, Asian, Continental",2500,Indian Rupees(Rs.),Yes,No,No,No,4,3.0,Orange,Average
New Delhi,"Street Food, Mithai",100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,Street Food,100,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
Noida,"North Indian, Street Food",750,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average
New Delhi,"North Indian, Mughlai, Chinese",1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,2.5,Orange,Average
New Delhi,North Indian,450,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average
New Delhi,"North Indian, Chinese, Continental, Italian",1600,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.1,Green,Very Good
New Delhi,Bakery,350,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
New Delhi,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,Mughlai,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,Cuisine Varies,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated
Noida,North Indian,3500,Indian Rupees(Rs.),Yes,No,No,No,4,3.5,Yellow,Good
New Delhi,"Italian, Continental, Cafe",1400,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.2,Green,Very Good
New Delhi,"North Indian, Chinese",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.0,Orange,Average
New Delhi,"North Indian, Mughlai, Chinese",400,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average
Noida,"Fast Food, Beverages",300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
Gurgaon,Fast Food,150,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average
Davenport,Asian,25,Dollar($),No,No,No,No,2,4.9,Dark Green,Excellent
Gurgaon,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
New Delhi,Chinese,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated
New Delhi,Mughlai,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated
Gurgaon,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,"South Indian, North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Noida,"Bakery, Desserts, Fast Food",350,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average
Gurgaon,"Cafe, Street Food",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average
Noida,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average
Gurgaon,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average
New Delhi,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Gurgaon,"South Indian, North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average
Colombo,"Cafe, Fast Food, Beverages",3500,Sri Lankan Rupee(LKR),No,No,No,No,3,3.8,Yellow,Good
Gurgaon,Cafe,400,Indian Rupees(Rs.),No,Yes,No,No,1,0.0,White,Not rated
New Delhi,"North Indian, Chinese",200,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average
Des Moines,"Japanese, Sushi",25,Dollar($),No,No,No,No,2,4.8,Dark Green,Excellent
Noida,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average
New Delhi,"Chinese, Thai",1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.8,Yellow,Good
Gurgaon,Ice Cream,200,Indian Rupees(Rs.),No,Yes,No,No,1,2.8,Orange,Average
New Delhi,"Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average
New Delhi,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
Gurgaon,Cafe,600,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated
Gurgaon,Bakery,300,Indian Rupees(Rs.),No,Yes,No,No,1,0.0,White,Not rated
New Delhi,North Indian,100,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
Noida,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,Fast Food,100,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average
New Delhi,"North Indian, Chinese",1250,Indian Rupees(Rs.),No,Yes,No,No,3,3.8,Yellow,Good
Dalton,"Desserts, Sandwich",10,Dollar($),No,No,No,No,1,3.7,Yellow,Good
New Delhi,"Chinese, North Indian, South Indian",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Noida,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Dehradun,"South Indian, North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good
New Delhi,"North Indian, Chinese",550,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average
New Delhi,Fast Food,250,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
Nashik,Fast Food,400,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good
Athens,"Mexican, Spanish",10,Dollar($),No,No,No,No,1,4.1,Green,Very Good
New Delhi,North Indian,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.0,Orange,Average
Noida,"Ice Cream, Desserts",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Noida,"North Indian, Chinese",900,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated
New Delhi,"American, Finger Food",2650,Indian Rupees(Rs.),Yes,No,No,No,4,3.3,Orange,Average
Mandaluyong City,Chinese,1000,Botswana Pula(P),No,No,No,No,3,4.4,Green,Very Good
New Delhi,"Italian, Pizza, Bakery",700,Indian Rupees(Rs.),No,Yes,No,No,2,2.2,Red,Poor
New Delhi,"Beverages, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average
Faridabad,"Fast Food, Chinese",700,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average
New Delhi,"Mithai, North Indian, South Indian, Street Food",400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average
Noida,"North Indian, Mughlai",1400,Indian Rupees(Rs.),No,Yes,No,No,3,3.8,Yellow,Good
New Delhi,"North Indian, Biryani",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good
New Delhi,Biryani,200,Indian Rupees(Rs.),No,Yes,No,No,1,0.0,White,Not rated
New Delhi,Mughlai,450,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average
New Delhi,North Indian,250,Indian Rupees(Rs.),No,Yes,No,No,1,4.2,Green,Very Good
New Delhi,"North Indian, Mughlai, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average
Gurgaon,"North Indian, South Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average
Gurgaon,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average
Noida,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,"Biryani, Mughlai",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Ranchi,"North Indian, Continental",2000,Indian Rupees(Rs.),No,No,No,No,4,3.4,Orange,Average
Gurgaon,South Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good
New Delhi,"Mithai, South Indian, Street Food",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,"North Indian, Mughlai, Chinese, Italian",1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.9,Yellow,Good
Mangalore,"Chinese, Continental, North Indian, Mughlai",1000,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good
New Delhi,"Bakery, Chinese, Fast Food",450,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average
New Delhi,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average
New Delhi,"South Indian, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average
New Delhi,"North Indian, Fast Food, Italian, Asian",800,Indian Rupees(Rs.),No,Yes,Yes,No,2,4.5,Dark Green,Excellent
New Delhi,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Davenport,"American, Breakfast, Greek",10,Dollar($),No,No,No,No,1,4.0,Green,Very Good
Noida,"Italian, Pizza",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,"North Indian, Fast Food, Afghani",300,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average
New Delhi,"Chinese, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average
New Delhi,"North Indian, Chinese, Continental, Seafood",1500,Indian Rupees(Rs.),No,No,No,No,3,3.4,Orange,Average
New Delhi,"Mithai, Street Food",250,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good
New Delhi,"Fast Food, Burger",500,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average
Augusta,"International, Tapas, Vegetarian",25,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent
New Delhi,"Bakery, Street Food",350,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average
New Delhi,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good
Gurgaon,"American, Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.2,Red,Poor
Gurgaon,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average
Noida,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average
New Delhi,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Noida,"Mughlai, North Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average
New Delhi,"North Indian, Mughlai",1800,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good
Noida,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average
New Delhi,"Bakery, Desserts",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Noida,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average
New Delhi,"Fast Food, Chinese",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,"Rajasthani, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average
Noida,Desserts,450,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average
Noida,"Mughlai, North Indian",600,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated
New Delhi,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average
New Delhi,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated
New Delhi,"Chinese, North Indian",850,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average
Faridabad,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Gurgaon,Bakery,550,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average
New Delhi,"North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,"Cafe, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
New Delhi,"Chinese, Fast Food",350,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good
New Delhi,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average
Orlando,Cajun,25,Dollar($),No,No,No,No,2,4.7,Dark Green,Excellent
Gurgaon,North Indian,600,Indian Rupees(Rs.),No,Yes,No,No,2,2.8,Orange,Average
Noida,"Biryani, North Indian",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average
Noida,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average
Rio de Janeiro,"Bakery, Sandwich, Brazilian",120,Brazilian Real(R$),No,No,No,No,4,4.4,Green,Very Good
Agra,"North Indian, Chinese, Continental",1500,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good
Gainesville,"American, Southern",40,Dollar($),No,No,No,No,3,4.3,Green,Very Good
New Delhi,Fast Food,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
Gurgaon,"Cafe, Italian, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good
New Delhi,"North Indian, Chinese",550,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average
New Delhi,Cafe,750,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average
New Delhi,Desserts,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated
New Delhi,Beverages,400,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good
New Delhi,"North Indian, Mughlai",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average
New Delhi,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average
Noida,"North Indian, Mughlai, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated
New Delhi,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average
New Delhi,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average
New Delhi,Bakery,400,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average
Kochi,"Chinese, Seafood, North Indian, Biryani",650,Indian Rupees(Rs.),No,No,No,No,2,4.2,Green,Very Good
Valdosta,"Pizza, Sandwich",25,Dollar($),No,No,No,No,2,3.7,Yellow,Good
