City,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Rating color,Rating text,Aggregate rating
Dubuque,Seafood,0.0,Dollar($),No,No,No,No,1.0,Orange,Average,3.3
Gurgaon,Mithai,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good,3.6
Vadodara,Fast Food,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good,3.9
New Delhi,Cafe,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good,3.6
New Delhi,North Indian,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average,3.2
Waterloo,"Asian, Chinese",0.0,Dollar($),No,No,No,No,1.0,Yellow,Good,3.7
New Delhi,"North Indian, Mughlai, Chinese",1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Yellow,Good,3.8
New Delhi,"Raw Meats, North Indian, Fast Food",0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.2
Faridabad,"North Indian, Mughlai, Chinese",0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated,0.0
Noida,North Indian,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"North Indian, Chinese, Mughlai",0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.2
New Delhi,"American, Fast Food, Salad, Healthy Food",0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,2.5
Noida,"Chinese, Thai",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average,3.1
New Delhi,"North Indian, Chinese, South Indian, Bakery",0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,2.9
New Delhi,North Indian,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"North Indian, Mughlai",0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,2.8
Augusta,American,0.0,Dollar($),No,No,No,No,1.0,Green,Very Good,4.3
New Delhi,"Street Food, North Indian",0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.2
New Delhi,Bakery,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"Mithai, Fast Food",0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated,0.0
New Delhi,"Lebanese, Arabian",0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.6
New Delhi,Fast Food,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.5
New Delhi,Chinese,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Sharjah,"Bakery, Arabian, Middle Eastern",0.0,Emirati Diram(AED),No,No,No,No,1.0,Green,Very Good,4.2
Inner City,"European, Contemporary",1.0,Rand(R),No,No,No,No,1.0,Dark Green,Excellent,4.9
Gurgaon,Japanese,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good,3.9
New Delhi,"Ice Cream, Desserts",0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Yellow,Good,3.8
New Delhi,"North Indian, Mughlai",0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.5
Lucknow,"Desserts, Ice Cream",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Dark Green,Excellent,4.5
New Delhi,North Indian,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated,0.0
New Delhi,"Chinese, Fast Food",0.2222222222222222,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,2.6
New Delhi,"North Indian, Mughlai",0.8888888888888888,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.4
Gurgaon,"North Indian, Chinese",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,White,Not rated,0.0
Gurgaon,Finger Food,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average,3.4
Noida,"Fast Food, Beverages",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"Chinese, Fast Food",0.4444444444444444,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,2.8
New Delhi,Beverages,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.3
New Delhi,Fast Food,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.3
Pensacola,"Caribbean, Seafood",0.0,Dollar($),No,No,No,No,1.0,Green,Very Good,4.3
Manchester,Italian,0.0,Pounds(��),No,No,No,No,1.0,Green,Very Good,4.3
New Delhi,"Street Food, Fast Food",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.9
New Delhi,"Raw Meats, North Indian, Fast Food",0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.0
New Delhi,South Indian,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Noida,"North Indian, Chinese, Fast Food",0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,2.8
Noida,"North Indian, Mughlai, Hyderabadi",0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.3
Noida,"Italian, Lebanese, North Indian",1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Yellow,Good,3.5
New Delhi,"Continental, Italian",1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Yellow,Good,3.9
Patna,"North Indian, Continental, Chinese, South Indian",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.7
New Delhi,"Cafe, South Indian, North Indian, Bakery",0.6666666666666667,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.5
New Delhi,"Chinese, Fast Food",0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.0
New Delhi,"North Indian, Chinese",0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.8
Lucknow,"Cafe, Continental, Chinese",0.8888888888888888,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.5
New Delhi,North Indian,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Gurgaon,"Mithai, South Indian, Chinese, Street Food, North Indian",0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,2.9
Noida,"Fast Food, Beverages",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Green,Very Good,4.1
Jakarta,"Desserts, Bakery, Western",1.0,Indonesian Rupiah(IDR),No,No,No,No,1.0,Dark Green,Excellent,4.6
Macon,Mexican,0.0,Dollar($),No,No,No,No,0.0,Green,Very Good,4.1
Gurgaon,Cafe,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.2
Patna,Chinese,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.5
New Delhi,Chinese,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.1
New Delhi,"North Indian, South Indian, Chinese",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,White,Not rated,0.0
Macon,"American, Seafood",0.0,Dollar($),No,No,No,No,1.0,Green,Very Good,4.1
Noida,"Bakery, Desserts, Fast Food",0.2222222222222222,Indian Rupees(Rs.),No,Yes,No,No,0.0,Yellow,Good,3.9
New Delhi,"North Indian, Chinese",0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,3.2
New Delhi,Street Food,0.0,Indian Rupees(Rs.),No,Yes,No,No,0.0,Yellow,Good,3.8
New Delhi,North Indian,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.1
Indore,"Cafe, Fast Food, Italian, Mexican",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.9
New Delhi,"North Indian, Fast Food, Italian, Chinese, Cafe",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.8
New Delhi,"Chinese, Thai, Japanese, Tibetan",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.9
New Delhi,"North Indian, Chinese",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,2.5
New Delhi,"Burger, Desserts, Fast Food",0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.6
Noida,Bakery,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.0
New Delhi,"North Indian, Chinese",1.0,Indian Rupees(Rs.),No,Yes,Yes,No,1.0,Orange,Average,3.4
Noida,"Fast Food, Beverages",0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good,3.5
Noida,Bakery,0.0,Indian Rupees(Rs.),No,Yes,No,No,0.0,White,Not rated,0.0
New Delhi,North Indian,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,2.9
Gurgaon,"Japanese, Chinese, Thai",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good,3.5
Rio de Janeiro,"Brazilian, Bar Food",0.0,Brazilian Real(R$),No,No,No,No,1.0,Dark Green,Excellent,4.6
Gurgaon,"North Indian, Thai, Continental",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.9
New Delhi,"North Indian, Mughlai",0.5555555555555556,Indian Rupees(Rs.),No,Yes,Yes,No,1.0,Orange,Average,3.4
New Delhi,Healthy Food,0.0,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,3.4
Jaipur,"Continental, Italian, North Indian, Lebanese, Thai",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good,4.0
Gurgaon,"Bengali, Fast Food",0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.2
Gurgaon,Finger Food,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average,3.0
New Delhi,"Tibetan, Chinese",0.2222222222222222,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,2.9
Boise,"American, Burger",0.0,Dollar($),No,No,No,No,0.0,Green,Very Good,4.4
Sioux City,"Asian, Chinese",0.0,Dollar($),No,No,No,No,1.0,Yellow,Good,3.6
New Delhi,Street Food,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"North Indian, Chinese",0.0,Indian Rupees(Rs.),No,Yes,No,No,0.0,White,Not rated,0.0
New Delhi,"Pizza, Fast Food",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,2.8
Gurgaon,"Chinese, Mughlai, North Indian",0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated,0.0
New Delhi,"American, Fast Food",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.8
Noida,"North Indian, Chinese",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Red,Poor,2.4
New Delhi,"North Indian, Mughlai",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good,3.7
New Delhi,"North Indian, Mughlai",0.6666666666666667,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.8
New Delhi,"Mughlai, North Indian",0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated,0.0
New Delhi,"North Indian, Mughlai",0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated,0.0
New Delhi,"North Indian, Continental, European, American, Mediterranean",1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Green,Very Good,4.2
New Delhi,"Biryani, Mughlai",0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Gurgaon,"Fast Food, North Indian, Beverages",0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated,0.0
Noida,Bakery,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Noida,"North Indian, Chinese",0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated,0.0
Vizag,"Continental, Seafood, Chinese, North Indian, Biryani",0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.6
Noida,Bakery,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"Chinese, Fast Food",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Noida,"Cafe, Fast Food",0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"North Indian, Mughlai",0.6666666666666667,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.1
Noida,Chinese,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.1
New Delhi,"North Indian, Chinese, South Indian, Fast Food",0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,North Indian,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.9
Gurgaon,"Biryani, North Indian, Mughlai",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.7
New Delhi,"Bakery, Desserts",0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"Gujarati, Rajasthani",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.6
Noida,"Fast Food, North Indian",0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.0
New Delhi,North Indian,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Noida,Bakery,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Noida,"Bakery, Desserts",0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.4
New Delhi,"Asian, Japanese, Chinese, Thai",1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Yellow,Good,3.9
New Delhi,"Bakery, Desserts, Fast Food",0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.0
New Delhi,"Ice Cream, Desserts",0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.3
New Delhi,"Chinese, South Indian",0.0,Indian Rupees(Rs.),No,Yes,No,No,0.0,White,Not rated,0.0
Ahmedabad,"Continental, Chinese, North Indian",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.7
Vadodara,"Cafe, Fast Food",0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.9
Gurgaon,"Chinese, Asian",0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Yellow,Good,3.9
Macon,"Japanese, Sushi, Thai",0.0,Dollar($),No,No,No,No,0.0,Green,Very Good,4.0
Noida,South Indian,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good,3.8
Gurgaon,"Ice Cream, Desserts",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good,3.6
New Delhi,Street Food,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"Raw Meats, Fast Food",0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"Cafe, Continental, Chinese, Italian",1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Yellow,Good,3.8
Noida,"North Indian, Mughlai, Chinese",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,2.5
New Delhi,"Raw Meats, North Indian, Fast Food",0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good,3.5
Noida,"North Indian, Chinese, Fast Food",0.8888888888888888,Indian Rupees(Rs.),No,Yes,Yes,No,1.0,Orange,Average,2.7
S��o Paulo,"Gourmet Fast Food, Burger",0.0,Brazilian Real(R$),No,No,No,No,1.0,Green,Very Good,4.3
Noida,Bakery,0.2222222222222222,Indian Rupees(Rs.),No,Yes,No,No,0.0,Red,Poor,2.1
Gurgaon,"North Indian, Chinese",0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,3.2
Nashik,"North Indian, Maharashtrian",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.6
Gurgaon,"Chinese, Mexican, Fast Food, Continental",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.0
New Delhi,Cafe,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good,3.5
New Delhi,"North Indian, Mughlai",0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.2
Gurgaon,Mughlai,0.6666666666666667,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.2
Noida,"North Indian, Fast Food, Chinese",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.6
Birmingham,Latin American,0.0,Pounds(��),No,No,No,No,1.0,Dark Green,Excellent,4.6
New Delhi,"Chinese, Thai",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.2
New Delhi,Parsi,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Green,Very Good,4.2
New Delhi,Cafe,0.8888888888888888,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.3
New Delhi,Cafe,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.2
New Delhi,"South Indian, North Indian",0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.7
New Delhi,"North Indian, Chinese",0.4444444444444444,Indian Rupees(Rs.),Yes,Yes,No,No,0.0,Yellow,Good,3.7
Surat,"North Indian, Italian, Mexican, Asian",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.8
Gurgaon,"Ice Cream, Desserts",0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Yellow,Good,3.6
New Delhi,"Fast Food, Burger",0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.4
Gurgaon,"North Indian, Chinese",0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good,3.6
Noida,"Chinese, South Indian, North Indian",0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good,3.5
Vadodara,Gujarati,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good,4.0
New Delhi,"Cafe, Continental, Italian",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Green,Very Good,4.0
Gurgaon,"Beverages, Salad",0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Green,Very Good,4.3
Chandigarh,"Desserts, American",0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good,4.0
Gurgaon,"North Indian, Continental, Mughlai, Asian",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Green,Very Good,4.1
Noida,"North Indian, Mughlai",0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.1
New Delhi,"Ice Cream, Desserts",0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,3.4
Vadodara,"North Indian, Mughlai, Mexican, Thai",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good,4.1
New Delhi,Mughlai,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,Chinese,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Green,Very Good,4.2
New Delhi,Mughlai,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.1
New Delhi,"Mithai, Street Food",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.8
New Delhi,Mughlai,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Green,Very Good,4.0
Gurgaon,"Biryani, North Indian",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.9
New Delhi,"Finger Food, North Indian, Italian",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.8
New Delhi,"Continental, Chinese, Thai",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Green,Very Good,4.1
New Delhi,"North Indian, Chinese, Fast Food",0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,2.6
Gurgaon,Fast Food,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,North Indian,0.0,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,3.3
New Delhi,South Indian,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Faridabad,Italian,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Dark Green,Excellent,4.5
Chennai,"North Indian, European, Mediterranean",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Dark Green,Excellent,4.9
New Delhi,"Japanese, Sushi",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Green,Very Good,4.1
New Delhi,"Mughlai, North Indian",0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.5
Noida,"North Indian, Chinese",0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,2.8
New Delhi,"Chinese, Fast Food",0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.3
New Delhi,"North Indian, Mughlai, Continental, Chinese",1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Yellow,Good,3.7
Nagpur,"Seafood, Chinese, Thai",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good,4.0
New Delhi,"Cafe, Fast Food, Healthy Food",0.0,Indian Rupees(Rs.),No,Yes,No,No,0.0,Green,Very Good,4.1
Noida,Chinese,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,2.6
Noida,"North Indian, Biryani",0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated,0.0
New Delhi,"North Indian, Mughlai",0.8888888888888888,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.9
New Delhi,"Bakery, Desserts",0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good,3.8
New Delhi,"Mithai, Street Food",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.9
New Delhi,Chinese,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"Fast Food, North Indian, Chinese, South Indian, Ice Cream",0.4444444444444444,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,2.7
New Delhi,Fast Food,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.3
New Delhi,"Cafe, Continental, Chinese, Italian",1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Dark Green,Excellent,4.6
New Delhi,Street Food,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Noida,North Indian,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.9
New Delhi,"Mughlai, North Indian",1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Yellow,Good,3.7
Coimbatore,"South Indian, Biryani",0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,1.0,Dark Green,Excellent,4.5
New Delhi,North Indian,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.9
New Delhi,North Indian,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.0
Rio de Janeiro,Japanese,0.0,Brazilian Real(R$),No,No,No,No,1.0,Dark Green,Excellent,4.6
New Delhi,Cafe,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.9
New Delhi,"Fast Food, Desserts, Beverages",0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Gurgaon,"North Indian, Mughlai",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.6
New Delhi,"Burger, Fast Food, Chinese, Bakery",0.11111111111111105,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,3.0
Noida,"North Indian, Chinese, Fast Food, Street Food",0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.1
New Delhi,"Ice Cream, Desserts, Beverages",0.0,Indian Rupees(Rs.),No,Yes,No,No,0.0,Green,Very Good,4.3
New Delhi,South Indian,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.9
New Delhi,"North Indian, Chinese",0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,2.9
New Delhi,"Fast Food, Desserts",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
London,"Japanese, Sushi",0.0,Pounds(��),Yes,No,No,No,1.0,Green,Very Good,4.4
New Delhi,"Pizza, Fast Food",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"North Indian, Biryani, Fast Food",0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,2.6
New Delhi,Beverages,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.3
Bhubaneshwar,"Mediterranean, Asian, Continental, North Indian, Arabian",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Dark Green,Excellent,4.6
Gurgaon,Bakery,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.3
Noida,"North Indian, Street Food, South Indian, Fast Food, Chinese",0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.0
New Delhi,"Bakery, Fast Food",0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,2.6
Noida,"North Indian, Chinese",0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,Chinese,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"North Indian, Chinese",0.6666666666666667,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated,0.0
Gurgaon,"North Indian, Continental",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good,3.7
Faridabad,"Raw Meats, North Indian, Fast Food",0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good,3.5
Noida,"Pizza, Fast Food",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.7
Mumbai,"Healthy Food, American, Burger, Salad",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average,3.4
Gurgaon,"North Indian, Chinese, Continental",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average,3.0
New Delhi,"Bakery, Desserts",0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.1
New Delhi,"North Indian, Mangalorean, Chinese",1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Green,Very Good,4.0
New Delhi,"Thai, Chinese, North Indian",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.9
Noida,"North Indian, Mughlai",0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,2.8
